gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	TPM_coefficient_of_quartile_variation	FPKM_ci_lower_bound	FPKM_ci_upper_bound	FPKM_coefficient_of_quartile_variation
ENSG00000249693.2	ENST00000510716.1,ENST00000512175.2	1110.50	901.84	0.00	0.00	0.00	0.00	0.00	0.02	0.05	0.000209533	0.0443459	0.522841	0.000688548	0.129673	0.522923
ENSG00000249695.6	ENST00000505893.6,ENST00000508953.2	3910.00	3701.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	6.7419e-05	0.00693259	0.48468	0.000197042	0.0202622	0.484795
ENSG00000249697.1	ENST00000504349.1	1227.00	1018.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.3946e-08	0.0144509	0.663749	6.99886e-08	0.0422432	0.663706
ENSG00000249698.1	ENST00000506989.1	781.00	572.33	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.72509e-07	0.0253594	0.652841	5.04275e-07	0.0741255	0.652798
ENSG00000249699.1	ENST00000512873.1	2802.00	2593.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	7.62622e-08	0.00562431	0.651609	2.22789e-07	0.0164377	0.651579
ENSG00000249700.8	ENST00000433175.6,ENST00000510637.5,ENST00000591915.5,ENST00000592823.5,ENST00000595103.5,ENST00000595734.5,ENST00000596289.5,ENST00000596312.5,ENST00000598819.1,ENST00000598906.5,ENST00000599135.5,ENST00000601433.1,ENST00000608086.5,ENST00000608136.1,ENST00000608265.5,ENST00000608558.5,ENST00000609051.5,ENST00000609487.5,ENST00000609500.5,ENST00000609573.5,ENST00000609580.5,ENST00000609700.5,ENST00000610396.4,ENST00000613794.4,ENST00000619203.4,ENST00000619685.4,ENST00000619912.4	872.83	664.16	4.00	0.03	0.09	4.00	0.00	0.29	0.85	0.186384	0.401611	0.127613	0.544814	1.17382	0.127612
ENSG00000249706.1	ENST00000512405.1	835.00	626.33	0.00	0.00	0.00	0.00	0.00	0.01	0.02	3.25909e-08	0.0232299	0.656265	9.52357e-08	0.0678986	0.65631
ENSG00000249708.1	ENST00000515805.1	406.00	197.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	3.8624e-07	0.0731671	0.663648	1.12853e-06	0.213829	0.663643
ENSG00000249709.7	ENST00000339282.11,ENST00000416136.1,ENST00000427105.1,ENST00000465410.1,ENST00000596193.1	2290.70	2082.04	356.89	0.84	2.44	357.17	13.47	0.99	2.88	0.756155	1.24026	0.0796678	2.20914	3.6241	0.0796712
ENSG00000249710.1	ENST00000515782.1	526.00	317.35	0.00	0.00	0.00	0.00	0.00	0.02	0.04	1.26551e-07	0.0458276	0.655565	3.69945e-07	0.133916	0.655617
ENSG00000249713.1	ENST00000511327.1	1588.00	1379.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	4.39733e-08	0.0106536	0.660256	1.28563e-07	0.0311387	0.660265
ENSG00000249715.11	ENST00000436930.6,ENST00000457909.2,ENST00000505256.6,ENST00000623019.5,ENST00000623246.5,ENST00000624922.5,ENST00000641731.1	5903.14	5694.47	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00201632	0.011117	0.25855	0.00594732	0.0325498	0.258591
ENSG00000249717.1	ENST00000507517.1,ENST00000508031.1	2546.00	2337.32	2.00	0.00	0.01	2.00	0.00	0.01	0.04	0.00169508	0.0277998	0.374222	0.00495337	0.0812577	0.374174
ENSG00000249721.1	ENST00000514578.1	389.00	180.39	0.00	0.00	0.00	0.00	0.00	0.03	0.08	5.96232e-10	0.0800137	0.660568	1.7427e-09	0.233905	0.660528
ENSG00000249722.1	ENST00000503317.1	558.00	349.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	3.94344e-07	0.0418805	0.655412	1.15249e-06	0.122373	0.655454
ENSG00000249725.1	ENST00000505557.1	384.00	175.40	0.00	0.00	0.00	0.00	0.00	0.03	0.08	7.29156e-07	0.0830597	0.655725	2.13049e-06	0.24273	0.655737
ENSG00000249726.1	ENST00000503144.1	1300.00	1091.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	4.5562e-08	0.0134447	0.657137	1.33182e-07	0.0392982	0.657156
ENSG00000249727.1	ENST00000512898.1	732.00	523.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	2.67024e-07	0.0276439	0.654062	7.80271e-07	0.0807974	0.654086
ENSG00000249729.2	ENST00000512950.2	1023.00	814.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	7.48636e-08	0.0179716	0.656145	2.18806e-07	0.052541	0.656108
ENSG00000249730.1	ENST00000504970.1	935.00	726.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.26937e-07	0.0202082	0.655374	3.71058e-07	0.0590702	0.655333
ENSG00000249731.1	ENST00000514519.1	560.00	351.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.10998e-06	0.0412981	0.658359	3.24313e-06	0.120695	0.658351
ENSG00000249735.1	ENST00000503544.1	545.00	336.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	3.76689e-08	0.0431746	0.66039	1.10137e-07	0.126203	0.660422
ENSG00000249736.1	ENST00000507298.1	641.00	432.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	5.10748e-08	0.0338256	0.657976	1.49294e-07	0.0988734	0.658004
ENSG00000249737.1	ENST00000513041.1	458.00	249.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	3.74214e-07	0.0582149	0.656993	1.09369e-06	0.170105	0.656962
ENSG00000249738.10	ENST00000515337.1,ENST00000521472.6,ENST00000635333.1,ENST00000636261.1,ENST00000636819.1,ENST00000636943.1,ENST00000641150.1,ENST00000641685.1,ENST00000641961.1,ENST00000642094.1,ENST00000648969.1	1477.52	1268.85	281.00	1.08	3.15	281.00	0.00	1.18	3.44	0.991621	1.36717	0.0541329	2.90439	4.00182	0.0541962
ENSG00000249740.2	ENST00000506463.1,ENST00000512519.1,ENST00000513480.1,ENST00000636516.1	800.00	591.33	3.00	0.02	0.07	3.00	0.00	0.06	0.18	0.0193826	0.106119	0.260458	0.0560038	0.309527	0.260584
ENSG00000249741.2	ENST00000502554.2	540.00	331.35	66.11	0.97	2.84	66.10	0.30	0.98	2.88	0.75451	1.22353	0.0822202	2.20537	3.57602	0.0822226
ENSG00000249742.1	ENST00000503037.1	474.00	265.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	5.42389e-07	0.0549806	0.657198	1.58556e-06	0.160682	0.657246
ENSG00000249743.5	ENST00000427584.2,ENST00000503403.1,ENST00000513280.1,ENST00000513379.1,ENST00000515556.5	619.60	410.95	0.00	0.00	0.00	0.00	0.00	0.07	0.22	0.0155216	0.145359	0.324095	0.0453793	0.424859	0.324114
ENSG00000249744.1	ENST00000512933.1	535.00	326.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.04616e-07	0.0442778	0.652483	3.05688e-07	0.12941	0.652484
ENSG00000249745.1	ENST00000507778.1	552.00	343.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.61277e-07	0.0418524	0.655647	4.71464e-07	0.122353	0.655601
ENSG00000249746.1	ENST00000502437.1	652.00	443.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.6381e-07	0.0327967	0.657574	4.78769e-07	0.0958515	0.657528
ENSG00000249747.1	ENST00000503637.1,ENST00000515222.1	660.50	451.84	0.00	0.00	0.00	0.00	0.00	0.02	0.07	0.000630086	0.0538019	0.477368	0.00170027	0.157117	0.477418
ENSG00000249748.1	ENST00000503269.1	374.00	165.40	0.00	0.00	0.00	0.00	0.00	0.03	0.09	1.85518e-07	0.087774	0.656253	5.42203e-07	0.256515	0.656292
ENSG00000249751.3	ENST00000618155.2	1035.00	826.32	0.00	0.00	0.00	2.26	1.66	0.02	0.06	1.2305e-06	0.0462714	0.556259	1.17804e-05	0.135255	0.556193
ENSG00000249752.1	ENST00000507849.1	481.00	272.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	4.89647e-07	0.0539607	0.654267	1.43105e-06	0.157714	0.654219
ENSG00000249753.2	ENST00000509615.2	275.00	66.54	0.00	0.00	0.00	0.00	0.00	0.07	0.21	2.0183e-06	0.216602	0.653197	5.90032e-06	0.633103	0.653222
ENSG00000249754.2	ENST00000511646.2	388.00	179.39	0.00	0.00	0.00	0.00	0.00	0.03	0.08	4.51338e-07	0.0815193	0.656772	6.7588e-06	0.238198	0.656751
ENSG00000249755.2	ENST00000503756.2	657.00	448.34	4.00	0.04	0.13	4.00	0.00	0.05	0.16	0.0132387	0.102797	0.301889	0.0386501	0.300354	0.301879
ENSG00000249761.1	ENST00000515696.1	183.00	1.55	0.00	0.00	0.00	0.00	0.00	3.13	9.14	0.000101968	9.25879	0.654869	0.000298006	27.0613	0.654946
ENSG00000249763.1	ENST00000512892.1	1415.00	1206.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	3.18831e-08	0.0121729	0.654154	9.31678e-08	0.0355838	0.654164
ENSG00000249764.1	ENST00000507207.1	168.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000249766.1	ENST00000507715.1	142.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000249767.1	ENST00000504828.1	933.00	724.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.85614e-07	0.0201972	0.654497	6.52085e-07	0.0590321	0.654428
ENSG00000249768.2	ENST00000508631.2	558.00	349.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.19377e-08	0.0421235	0.654763	3.48811e-08	0.123098	0.65473
ENSG00000249770.1	ENST00000511811.1	519.00	310.35	0.00	0.00	0.00	0.00	0.00	0.02	0.05	3.6517e-07	0.0467889	0.658135	7.16362e-08	0.136749	0.658196
ENSG00000249771.1	ENST00000510772.1	825.00	616.33	0.00	0.00	0.00	0.00	0.00	0.01	0.02	2.023e-08	0.0236538	0.654251	5.91004e-08	0.0691234	0.654266
ENSG00000249772.1	ENST00000508993.1	555.00	346.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	2.79019e-07	0.0419668	0.656525	8.15368e-07	0.122657	0.656565
ENSG00000249773.3	ENST00000426595.1	1732.00	1523.32	0.00	0.00	0.00	1.59	2.12	0.01	0.02	3.6525e-07	0.0248359	0.643426	1.06757e-06	0.0725867	0.643461
ENSG00000249774.1	ENST00000506046.1	166.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000249776.5	ENST00000512210.5,ENST00000512284.1,ENST00000513779.1	371.33	162.79	0.00	0.00	0.00	0.00	0.00	0.14	0.41	0.00683677	0.326468	0.437386	0.0199856	0.954114	0.437364
ENSG00000249777.1	ENST00000512058.1	390.00	181.39	0.00	0.00	0.00	0.00	0.00	0.03	0.08	1.39368e-07	0.0803795	0.65601	4.0738e-07	0.234906	0.656007
ENSG00000249778.1	ENST00000512910.1	132.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000249779.1	ENST00000514009.1	1103.00	894.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	3.38683e-08	0.0163994	0.655884	9.90105e-08	0.0479194	0.655897
ENSG00000249780.1	ENST00000509155.1	340.00	131.44	0.00	0.00	0.00	0.00	0.00	0.04	0.11	1.61351e-06	0.111088	0.658044	4.71683e-06	0.324668	0.658056
ENSG00000249781.6	ENST00000511616.5,ENST00000512976.5,ENST00000606169.1,ENST00000606222.1,ENST00000606744.1	679.00	470.60	0.00	0.00	0.00	0.00	0.00	0.24	0.69	0.0217526	0.581434	0.449438	0.058121	1.69381	0.449422
ENSG00000249782.1	ENST00000505784.1	335.00	126.44	0.00	0.00	0.00	0.00	0.00	0.04	0.11	1.16754e-06	0.113792	0.652927	3.41208e-06	0.332669	0.652948
ENSG00000249784.1	ENST00000503991.1	125.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000249785.1	ENST00000512849.1	523.00	314.35	0.00	0.00	0.00	0.00	0.00	0.02	0.05	4.50178e-07	0.0466191	0.652595	1.31618e-06	0.136271	0.652575
ENSG00000249786.7	ENST00000494875.3,ENST00000593876.5,ENST00000594820.5,ENST00000595627.5,ENST00000595975.1,ENST00000597949.1,ENST00000599742.1,ENST00000608408.2,ENST00000608780.1,ENST00000609310.3,ENST00000610011.1,ENST00000626521.1,ENST00000629729.2	892.00	683.32	1.00	0.01	0.02	1.54	0.64	0.17	0.51	0.0724228	0.295207	0.221316	0.212653	0.863717	0.221314
ENSG00000249787.1	ENST00000511468.1	563.00	354.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	5.46815e-07	0.041209	0.656678	1.59847e-06	0.120434	0.656687
ENSG00000249790.2	ENST00000422780.3,ENST00000514568.2,ENST00000540299.1	1168.00	959.33	0.00	0.00	0.00	0.00	0.00	0.02	0.06	0.00158041	0.0453512	0.414736	0.0046116	0.132531	0.414815
ENSG00000249791.1	ENST00000514544.1	370.00	161.41	0.00	0.00	0.00	0.00	0.00	0.03	0.09	3.49635e-07	0.0896762	0.660186	1.02211e-06	0.262075	0.660192
ENSG00000249792.1	ENST00000510049.1	657.00	448.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	2.28475e-07	0.032625	0.654316	6.67432e-07	0.0953691	0.654345
ENSG00000249795.1	ENST00000504623.1	481.00	272.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	3.61392e-07	0.0533587	0.657151	1.05633e-06	0.155957	0.657122
ENSG00000249797.1	ENST00000509367.1,ENST00000509669.1	722.00	513.33	0.00	0.00	0.00	0.00	0.00	0.02	0.06	0.000635315	0.0473896	0.477038	0.00152167	0.13818	0.477059
ENSG00000249798.1	ENST00000514706.1	994.00	785.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	5.63391e-08	0.0184442	0.656716	1.64729e-07	0.0539018	0.656751
ENSG00000249799.1	ENST00000505417.1	190.00	2.65	0.00	0.00	0.00	0.00	0.00	1.84	5.37	2.20171e-05	5.42789	0.657323	6.43378e-05	15.8638	0.657324
ENSG00000249803.5	ENST00000446720.2,ENST00000511165.5	551.50	342.86	0.00	0.00	0.00	0.00	0.00	0.03	0.10	0.00060601	0.0811929	0.488209	0.00180321	0.237334	0.488283
ENSG00000249806.1	ENST00000509497.1	512.00	303.36	0.00	0.00	0.00	0.00	0.00	0.02	0.05	3.25e-07	0.048538	0.65622	9.49666e-07	0.141858	0.65623
ENSG00000249807.1	ENST00000506299.1	943.00	734.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	6.5094e-08	0.0196984	0.659232	1.90286e-07	0.0575738	0.659216
ENSG00000249808.2	ENST00000505396.2	649.00	440.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	2.37016e-07	0.0331447	0.656167	6.92459e-07	0.0968983	0.656211
ENSG00000249811.2	ENST00000506414.1,ENST00000621388.1	1635.00	1426.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.000141153	0.0160408	0.476017	0.000411265	0.0468834	0.476022
ENSG00000249815.1	ENST00000511219.1	583.00	374.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	2.57142e-08	0.038772	0.654771	7.5153e-08	0.11334	0.654743
ENSG00000249816.6	ENST00000504665.5,ENST00000510897.6,ENST00000525292.5,ENST00000528090.5,ENST00000529135.1,ENST00000529478.1,ENST00000530549.1,ENST00000532713.1,ENST00000533286.5	1067.89	859.23	0.00	0.00	0.00	0.00	0.00	0.11	0.32	0.0373909	0.191609	0.251396	0.111117	0.561908	0.251367
ENSG00000249818.1	ENST00000510416.1	579.00	370.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.32328e-09	0.0395148	0.654966	3.86786e-09	0.115488	0.65489
ENSG00000249819.1	ENST00000511007.1	394.00	185.39	0.00	0.00	0.00	0.00	0.00	0.03	0.08	6.95005e-07	0.0778543	0.654353	2.03199e-06	0.227521	0.654345
ENSG00000249820.1	ENST00000510575.1	889.00	680.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	3.01309e-07	0.0214403	0.656263	8.80775e-07	0.0626616	0.656229
ENSG00000249825.5	ENST00000503007.5,ENST00000514042.1	956.00	747.32	5.00	0.03	0.10	5.00	0.00	0.04	0.12	0.0132671	0.0729323	0.265332	0.0387875	0.213167	0.265375
ENSG00000249828.2	ENST00000512142.2	556.00	347.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	5.05165e-07	0.0419474	0.655296	1.47674e-06	0.122604	0.655291
ENSG00000249829.2	ENST00000511420.2	199.00	4.94	0.00	0.00	0.00	0.00	0.00	0.98	2.87	1.25135e-06	2.95944	0.660659	3.65633e-06	8.65065	0.660735
ENSG00000249830.1	ENST00000512521.1	574.00	365.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	1.79661e-07	0.0398591	0.656272	5.25048e-07	0.116498	0.656241
ENSG00000249831.2	ENST00000508135.2	2672.00	2463.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	6.36586e-08	0.00582888	0.654434	1.86031e-07	0.0170354	0.654366
ENSG00000249833.5	ENST00000505467.1,ENST00000506660.1,ENST00000511287.5	573.33	364.71	0.00	0.00	0.00	0.00	0.00	0.07	0.20	0.00351427	0.153199	0.427786	0.0092421	0.446769	0.42779
ENSG00000249834.3	ENST00000440731.4	581.00	372.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	9.02996e-08	0.0389634	0.65697	2.63845e-07	0.113875	0.657002
ENSG00000249835.2	ENST00000512090.1,ENST00000513899.1	438.50	229.87	0.00	0.00	0.00	0.00	0.00	0.04	0.12	0.000798944	0.101046	0.474846	0.0022468	0.295244	0.474813
ENSG00000249837.1	ENST00000507299.1	430.00	221.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	4.51125e-07	0.0660444	0.660026	1.31812e-06	0.193036	0.660009
ENSG00000249838.1	ENST00000511179.1	285.00	76.52	0.00	0.00	0.00	0.00	0.00	0.06	0.19	1.89977e-06	0.191347	0.660682	5.55277e-06	0.559295	0.660711
ENSG00000249839.1	ENST00000510070.1	3235.00	3026.32	0.00	0.00	0.00	2.83	3.07	0.01	0.02	1.95381e-08	0.0181792	0.653543	5.71008e-08	0.0531309	0.653515
ENSG00000249840.2	ENST00000512278.2	976.00	767.32	2.00	0.01	0.04	2.00	0.00	0.02	0.06	0.00203298	0.0406479	0.389916	0.00592109	0.118781	0.389931
ENSG00000249842.1	ENST00000511602.1	785.00	576.33	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.19287e-08	0.0254257	0.652157	3.48759e-08	0.0743245	0.652168
ENSG00000249843.1	ENST00000515450.1	351.00	142.43	0.00	0.00	0.00	0.00	0.00	0.03	0.10	1.09137e-08	0.10232	0.658472	3.18928e-08	0.299099	0.658514
ENSG00000249844.1	ENST00000503910.1	920.00	711.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	6.36797e-08	0.0207434	0.659272	1.86083e-07	0.060625	0.659331
ENSG00000249846.6	ENST00000504808.2,ENST00000507856.1,ENST00000514145.5	1608.00	1399.32	6.00	0.02	0.06	6.00	0.00	0.05	0.15	0.0171253	0.0946504	0.266549	0.050023	0.276679	0.266588
ENSG00000249847.1	ENST00000514293.1	646.00	437.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.11754e-07	0.0332583	0.658219	3.26599e-07	0.097187	0.658162
ENSG00000249848.1	ENST00000513168.1	575.00	366.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	6.17289e-08	0.0394135	0.655971	1.80435e-07	0.115169	0.65588
ENSG00000249849.1	ENST00000509363.1	431.00	222.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	2.16831e-08	0.0666336	0.657149	6.33462e-08	0.194802	0.657243
ENSG00000249850.1	ENST00000506277.1	1292.00	1083.32	231.00	1.04	3.04	231.00	0.00	1.04	3.04	0.909024	1.17699	0.044325	2.65707	3.4402	0.0443186
ENSG00000249851.1	ENST00000515536.1	459.00	250.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	1.52748e-06	0.0583636	0.658369	4.46366e-06	0.170594	0.658429
ENSG00000249852.1	ENST00000514988.1	2004.00	1795.32	0.00	0.00	0.00	0.00	0.00	0.00	0.01	4.27066e-08	0.00805112	0.653592	1.24833e-07	0.023525	0.653552
ENSG00000249853.7	ENST00000312719.9,ENST00000411826.1,ENST00000441954.2	2314.67	2106.05	0.00	0.00	0.00	0.00	0.00	0.06	0.17	0.000653463	0.164988	0.610388	0.00190952	0.482122	0.610382
ENSG00000249854.1	ENST00000513573.1	424.00	215.38	0.00	0.00	0.00	0.00	0.00	0.02	0.07	5.19936e-07	0.067322	0.653049	1.51974e-06	0.196778	0.653019
ENSG00000249855.1	ENST00000513637.1	1382.00	1173.32	53.01	0.22	0.64	53.02	0.13	0.22	0.65	0.165254	0.284444	0.0921688	0.483393	0.831704	0.0921876
ENSG00000249856.1	ENST00000505200.1	846.00	637.33	0.00	0.00	0.00	0.00	0.00	0.01	0.02	3.44223e-08	0.0226028	0.65532	1.16898e-06	0.0660753	0.655276
ENSG00000249857.1	ENST00000504382.1	526.00	317.35	2.00	0.03	0.09	2.00	0.00	0.05	0.13	0.0054762	0.0990804	0.38882	0.0145567	0.288122	0.388842
ENSG00000249858.2	ENST00000505757.2	1041.00	832.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.35896e-07	0.0175715	0.659373	3.9729e-07	0.0513519	0.659332
ENSG00000249859.9	ENST00000504719.6,ENST00000512617.6,ENST00000513868.6,ENST00000517525.1,ENST00000517790.1,ENST00000517838.5,ENST00000518528.1,ENST00000519481.5,ENST00000520913.1,ENST00000521122.1,ENST00000521600.5,ENST00000521951.1,ENST00000522414.1,ENST00000522875.5,ENST00000522963.5,ENST00000523068.1,ENST00000523190.5,ENST00000523328.5,ENST00000523427.1,ENST00000524165.5,ENST00000612011.1,ENST00000613916.1,ENST00000615442.1,ENST00000616386.1,ENST00000617087.1	785.73	577.07	1042.00	8.81	25.70	1041.87	0.37	9.29	27.15	8.43053	10.1728	0.0307769	24.6428	29.7356	0.0307734
ENSG00000249860.3	ENST00000512524.3	739.00	530.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.74245e-07	0.0273914	0.651327	5.09267e-07	0.0800555	0.651343
ENSG00000249861.3	ENST00000392051.3,ENST00000594480.1	639.00	430.34	0.00	0.00	0.00	0.00	0.00	0.02	0.07	0.000669279	0.054104	0.470942	0.00194981	0.158144	0.470872
ENSG00000249863.2	ENST00000509020.2	1058.00	849.32	37.00	0.21	0.62	37.00	0.00	0.22	0.64	0.150829	0.287747	0.109316	0.441149	0.841372	0.109298
ENSG00000249865.1	ENST00000513219.1	343.00	134.43	0.00	0.00	0.00	0.00	0.00	0.04	0.11	3.48778e-07	0.108397	0.655576	1.01929e-06	0.316846	0.655564
ENSG00000249866.1	ENST00000511021.1	970.00	761.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	9.43378e-08	0.0189347	0.652832	2.75824e-07	0.0553448	0.652855
ENSG00000249867.5	ENST00000511073.1,ENST00000513853.5	793.50	584.83	0.00	0.00	0.00	0.00	0.00	0.02	0.05	0.000326962	0.0393268	0.472462	0.00120184	0.115183	0.472514
ENSG00000249868.5	ENST00000517765.3	369.00	160.41	0.00	0.00	0.00	0.00	0.00	0.03	0.09	7.39801e-07	0.0901967	0.654456	2.16108e-06	0.263695	0.654439
ENSG00000249869.1	ENST00000511578.1	360.00	151.42	0.00	0.00	0.00	0.00	0.00	0.03	0.09	3.64549e-06	0.0951504	0.652798	6.26217e-06	0.278135	0.652782
ENSG00000249870.1	ENST00000509833.1	332.00	123.45	0.00	0.00	0.00	0.00	0.00	0.04	0.12	1.51103e-07	0.118238	0.659534	4.41507e-07	0.345596	0.65955
ENSG00000249873.6	ENST00000507482.6,ENST00000541348.1,ENST00000544727.1	931.67	723.00	0.00	0.00	0.00	0.00	0.00	0.03	0.09	0.00203342	0.0689771	0.433767	0.00599208	0.201627	0.433706
ENSG00000249875.1	ENST00000508815.1	366.00	157.41	0.00	0.00	0.00	0.00	0.00	0.03	0.09	5.28936e-07	0.0922092	0.654699	1.54624e-06	0.269506	0.654769
ENSG00000249876.1	ENST00000511668.1	676.00	467.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	4.71074e-08	0.0307847	0.652312	1.37664e-07	0.0899651	0.652398
ENSG00000249877.1	ENST00000504057.1	339.00	130.44	0.00	0.00	0.00	0.00	0.00	0.04	0.11	6.13845e-08	0.111628	0.65515	1.79322e-07	0.326244	0.655047
ENSG00000249878.1	ENST00000506094.1	1078.00	869.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	1.55374e-07	0.0167252	0.656857	4.54107e-07	0.0488934	0.65675
ENSG00000249881.1	ENST00000503323.1	825.00	616.33	1.00	0.01	0.02	1.00	0.00	0.02	0.05	0.000322034	0.0374508	0.472939	0.00094118	0.109479	0.472951
ENSG00000249882.1	ENST00000510420.1	426.00	217.37	0.00	0.00	0.00	0.00	0.00	0.02	0.07	1.55439e-06	0.0673049	0.659005	2.89892e-07	0.196751	0.658954
ENSG00000249883.1	ENST00000506917.1	529.00	320.35	0.00	0.00	0.00	0.00	0.00	0.02	0.04	3.04338e-08	0.0458188	0.655811	8.89708e-08	0.133906	0.655778
ENSG00000249884.8	ENST00000440757.2,ENST00000604011.5	970.00	761.33	0.00	0.00	0.00	0.95	1.18	0.02	0.06	0.000564632	0.0466247	0.471735	0.00160804	0.136232	0.471784
ENSG00000249885.1	ENST00000512262.1	456.00	247.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	3.76302e-07	0.0585378	0.655312	1.09955e-06	0.171109	0.655323
ENSG00000249887.1	ENST00000503681.1	201.00	5.63	0.00	0.00	0.00	0.00	0.00	0.86	2.52	7.40145e-06	2.57283	0.65524	2.16319e-05	7.51902	0.655283
ENSG00000249888.1	ENST00000511389.1	308.00	99.48	0.00	0.00	0.00	0.00	0.00	0.05	0.14	4.29604e-08	0.146505	0.655877	1.25542e-07	0.42818	0.655871
ENSG00000249889.1	ENST00000511660.1	450.00	241.37	0.00	0.00	0.00	0.00	0.00	0.02	0.06	5.53084e-07	0.0608393	0.656541	1.61608e-06	0.177804	0.656552
ENSG00000249890.1	ENST00000503426.1	685.00	476.34	0.00	0.00	0.00	0.00	0.00	0.01	0.03	4.05193e-08	0.0303817	0.657273	1.18455e-07	0.0887838	0.657209
ENSG00000249891.2	ENST00000510983.2	209.00	9.07	0.00	0.00	0.00	0.00	0.00	0.54	1.57	4.89308e-06	1.60904	0.656723	1.43043e-05	4.70297	0.656789
ENSG00000249892.1	ENST00000511603.1	760.00	551.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	1.52428e-07	0.0264221	0.653462	4.45265e-07	0.0772274	0.653447
ENSG00000249893.1	ENST00000504006.1	520.00	311.35	0.00	0.00	0.00	0.00	0.00	0.02	0.05	1.18164e-07	0.046787	0.653469	3.45247e-07	0.136729	0.653413
ENSG00000249894.1	ENST00000514791.1	566.00	357.35	0.00	0.00	0.00	0.00	0.00	0.01	0.04	3.3457e-07	0.0407886	0.655532	9.77719e-07	0.11921	0.655576
ENSG00000249896.2	ENST00000508601.2,ENST00000636374.1,ENST00000636704.1	3513.26	3304.58	25.00	0.04	0.11	25.00	0.00	0.18	0.53	0.0272059	0.469838	0.48908	0.0795403	1.3731	0.488955
